event,horizon,dispersion_regime,pair,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
fvg_up_h1_up,1,not_applicable,GBPJPY,6108,0.013172871534342077,-0.04372145404192005,0.011516703511117924,1.1438057358709748,0.46594629993451214,-0.4141133904474623,-0.04372145404192005,0.35479107629581547
fvg_up_h1_up,1,not_applicable,GBPUSD,6081,0.002911313243464639,-0.039993500697366,0.011304298852054225,0.2575403642071612,0.46258839006742314,-0.432632927883145,-0.039993500697366,0.3610859762252299
fvg_up_h1_up,1,not_applicable,NZDUSD,6420,-0.027380295416836817,-0.0554163923227184,0.010296312279192326,-2.6592331967406695,0.45404984423676015,-0.46259365115917117,-0.0554163923227184,0.3805300441124184
fvg_up_h1_up,1,not_applicable,USDCAD,7055,-0.013485151783598838,-0.0293103810367935,0.009584408671441788,-1.4069883960374008,0.46902905740609496,-0.4253229983751349,-0.0293103810367935,0.36460180115720875
fvg_up_h1_up,1,not_applicable,USDCHF,6780,-0.028078615146938882,-0.0449468832428853,0.00951257889615802,-2.951735323664899,0.4569321533923304,-0.4347151145144511,-0.0449468832428853,0.3378774051321711
fvg_up_h1_up,1,not_applicable,USDJPY,6919,0.016423691826695747,-0.0374354124847996,0.0104791699722517,1.5672702962338463,0.46552970082381845,-0.4154620557223415,-0.0374354124847996,0.36710173645086697
mss_up,8,not_applicable,AUDJPY,15204,-0.06203245734764868,-0.08735999040918754,0.01948494235407908,-3.1836100010150905,0.47559852670349906,-1.108361384587064,-0.08735999040918754,0.9744745817171085
mss_up,8,not_applicable,AUDUSD,15275,-0.10129854341104294,-0.1118776219075058,0.019338288735531423,-5.238237198564572,0.47312602291325695,-1.211971847479703,-0.1118776219075058,0.9996891421784084
mss_up,8,not_applicable,CADJPY,15254,-0.015463105551624041,-0.073246412791787,0.01949515032758455,-0.7931770359187541,0.4777107643896683,-1.1358064809745203,-0.073246412791787,1.0063109249553377
mss_up,8,not_applicable,CHFJPY,14404,-0.08414972807385394,-0.14031787818483815,0.01783217858307135,-4.718981905763322,0.4609830602610386,-1.1556840439455491,-0.14031787818483815,0.9193109965379941
mss_up,8,not_applicable,EURAUD,29088,-0.045806160553534314,-0.1262444257700994,0.013050035168498966,-3.5100411579046344,0.46844059405940597,-1.1802567776493227,-0.1262444257700994,1.0400870942639349
mss_up,8,not_applicable,EURGBP,13818,-0.04717128184084159,-0.1123503770959387,0.02117781741815919,-2.2273910908493324,0.46895353886235347,-1.1334014138816793,-0.1123503770959387,1.0072029189785305
mss_up,8,not_applicable,EURJPY,14934,-0.0563025968306589,-0.10574577954421185,0.01858869548723859,-3.0288621850474367,0.4704031070041516,-1.1133016662736663,-0.10574577954421185,0.9727999116284147
mss_up,8,not_applicable,EURUSD,14676,-0.13543508654772834,-0.15349965813175231,0.02124263441874553,-6.375625728803856,0.455641864268193,-1.2211819776368233,-0.15349965813175231,0.9885710959724683
mss_up,8,not_applicable,GBPAUD,14528,-0.0392876870457295,-0.13073712049783104,0.019227876953851787,-2.0432670304694907,0.4664785242290749,-1.1577770703070882,-0.13073712049783104,1.0081731233877982
mss_up,8,not_applicable,GBPJPY,15001,-0.030131652996625888,-0.0913238317056417,0.01858869482030693,-1.6209665760776832,0.47376841543897075,-1.106503311435413,-0.0913238317056417,1.0096657043293171
mss_up,8,not_applicable,GBPUSD,14706,-0.08235664052423203,-0.14727105819037184,0.021258780067314697,-3.87400595252665,0.45770433836529306,-1.173201607801871,-0.14727105819037184,0.9475734964173401
mss_up,8,not_applicable,NZDUSD,15336,-0.07809237574850426,-0.1189376271142022,0.019594725192949417,-3.9853774410984593,0.4685054773082942,-1.2086884333621084,-0.1189376271142022,1.0422669967241243
mss_up,8,not_applicable,USDCAD,16077,-0.021847188302607862,-0.0670195513178535,0.019406613701840256,-1.1257599413408315,0.48143310319089383,-1.2137557060632422,-0.0670195513178535,1.1255438212882007
mss_up,8,not_applicable,USDCHF,15266,-0.09139928286003333,-0.11575645199603685,0.027769540945978746,-3.2913501536750713,0.466330407441373,-1.185554058035792,-0.11575645199603685,1.055426248367773
mss_up,8,not_applicable,USDJPY,15529,0.027928273125347087,-0.0721938116457087,0.02467898242262406,1.1316622641517138,0.4774937214244317,-1.0936377162531377,-0.0721938116457087,1.086694651731593
asia_extreme_up,1,not_applicable,AUDJPY,45162,-0.0019193852849008896,0.0,0.0033046367399121447,-0.580815816068158,0.48523094637084274,-0.35403776779918594,0.0,0.36578365987524697
asia_extreme_up,1,not_applicable,AUDUSD,46130,-0.003946547906626634,0.0,0.003468194956148006,-1.1379256231344956,0.4776934749620637,-0.3697868003942638,0.0,0.3600805975841786
asia_extreme_up,1,not_applicable,CADJPY,36502,-0.0042214246455825446,0.0,0.0052842824342416396,-0.7988643109285986,0.4848501451975234,-0.35872961377459633,0.0,0.3635888759983471
asia_extreme_up,1,not_applicable,CHFJPY,35091,0.006770617028996886,0.0,0.007148434446584133,0.9471468304828918,0.48251688467128323,-0.35217002668807207,0.0,0.35238040552489336
asia_extreme_up,1,not_applicable,EURAUD,75596,-9.954858894848604e-05,0.0,0.0025599560273666297,-0.038886835509783925,0.4771151912799619,-0.3611147562282653,0.0,0.3505325193365668
asia_extreme_up,1,not_applicable,EURGBP,30325,0.003535778591297381,0.0,0.004679487972981502,0.7555909133034026,0.47079967023907665,-0.335161027934547,0.0,0.3298187214504811
asia_extreme_up,1,not_applicable,EURJPY,38083,0.0017606313274343389,0.0,0.0037125083895929744,0.47424305689646346,0.48499330409894176,-0.35222659603859374,0.0,0.35739695315571485
asia_extreme_up,1,not_applicable,EURUSD,35430,0.001523908671104853,0.0,0.004242882968422884,0.3591682076659547,0.47318656505786055,-0.3502546719502724,0.0,0.3466441759765652
asia_extreme_up,1,not_applicable,GBPAUD,35002,0.00044819245195172136,0.0,0.00400064603405348,0.11203001918607879,0.47700131421061653,-0.35581030415529247,0.0,0.3495190273374522
asia_extreme_up,1,not_applicable,GBPJPY,37380,-0.00309379831000875,0.0,0.0038622941606342455,-0.8010260693092063,0.48279828785446766,-0.3514233029913349,0.0,0.35501953517819157
asia_extreme_up,1,not_applicable,GBPUSD,32074,-0.0021501720271881707,0.0,0.004204752114065696,-0.5113671314880694,0.47773897861195985,-0.34904958958672605,0.0,0.343141725118839
asia_extreme_up,1,not_applicable,NZDUSD,42673,0.0017528005192230752,0.0,0.003546261837844446,0.49426709007152575,0.47634335528320015,-0.3721442619265462,0.0,0.3731138430229634
asia_extreme_up,1,not_applicable,USDCAD,29479,0.006284872957272197,0.0,0.004436042789398466,1.4167746470552947,0.47457512127277046,-0.36335490454545966,0.0,0.36732262173484087
asia_extreme_up,1,not_applicable,USDCHF,30381,-0.0005746631482307026,0.0,0.010275551956631011,-0.05592528271533495,0.47690991079951284,-0.3460624208701786,0.0,0.362797186387537
asia_extreme_up,1,not_applicable,USDJPY,40513,0.0017381555079982738,0.0,0.004175323208666162,0.4162924451909773,0.48584405005800607,-0.3542626680316769,0.0,0.3648297911677449
ny_open_extreme_down,4,not_applicable,AUDJPY,32187,-0.0010660161056347795,0.0,0.007598935202843894,-0.14028493166198128,0.44900114953241993,-0.6332743958015081,0.0,0.6933959512230187
ny_open_extreme_down,4,not_applicable,AUDUSD,37780,-0.002565367711397304,0.0,0.007429854144081976,-0.345278340819203,0.45338803599788247,-0.6603048422054616,0.0,0.7047908569668218
ny_open_extreme_down,4,not_applicable,CADJPY,38298,-0.0045570555422611465,0.0,0.007022858983428017,-0.6488889429525102,0.4596062457569586,-0.6532632286755052,0.0,0.6720812862011241
ny_open_extreme_down,4,not_applicable,CHFJPY,30835,-0.014844620944882527,0.0,0.007282794589751729,-2.0383138315848863,0.46022377168801687,-0.6293562856931687,0.0,0.6177299516543681
ny_open_extreme_down,4,not_applicable,EURAUD,28602,0.003293920302437007,0.0,0.008135336407205563,0.40489048486299145,0.4638137193203272,-0.6373744321185774,0.0,0.62767299245678
ny_open_extreme_down,4,not_applicable,EURGBP,34063,0.020621859655991618,0.0,0.008238445316230615,2.5031251485476704,0.4639344743563397,-0.586981314263031,0.0,0.6054563945812848
ny_open_extreme_down,4,not_applicable,EURJPY,32558,-0.023788572762652782,0.0,0.007665087421389873,-3.103496601522037,0.4581976779900485,-0.63715896830066,0.0,0.6461807452929988
ny_open_extreme_down,4,not_applicable,EURUSD,38166,0.007204300896350273,0.0,0.007653962502594073,0.9412511354620039,0.4593617355761673,-0.6286439722846434,0.0,0.6471403333787249
ny_open_extreme_down,4,not_applicable,GBPAUD,28616,0.030101946256407996,0.0,0.008200833808660959,3.6705958148569136,0.45593374336035786,-0.613612903935064,0.0,0.6457505935937476
ny_open_extreme_down,4,not_applicable,GBPJPY,34317,-0.002098390730180441,0.0,0.007407269698497087,-0.2832880150976815,0.45478917154762943,-0.6170792879430723,0.0,0.6525521052454456
ny_open_extreme_down,4,not_applicable,GBPUSD,37709,0.0018414632247936754,0.0,0.007893635592197412,0.23328454972179088,0.45715876846376197,-0.6293217252847849,0.0,0.6688863376610894
ny_open_extreme_down,4,not_applicable,NZDUSD,35361,-0.002339312673338493,0.0,0.007599651884912182,-0.3078183986272846,0.4586408755408501,-0.6724790167617226,0.0,0.7040309678018564
ny_open_extreme_down,4,not_applicable,USDCAD,39396,0.02102360198420144,0.0,0.007764158075788684,2.7077761399217595,0.4575083764849223,-0.6534357511078209,0.0,0.699936421867316
ny_open_extreme_down,4,not_applicable,USDCHF,38650,-0.015143451946036795,0.0,0.014084208717372735,-1.0752078622178818,0.456895213454075,-0.628573780285232,0.0,0.6654178006750945
ny_open_extreme_down,4,not_applicable,USDJPY,35300,-0.005371666277546766,0.0,0.007935298976338327,-0.6769330674955203,0.4544759206798867,-0.6539607693472937,0.0,0.684235044947308
m15_shock_up_0_5_1_0,1,not_applicable,AUDJPY,17637,-0.03182381938717649,-0.0457437065468038,0.005139868357122612,-6.1915631249731105,0.4629472132448829,-0.4168197318453705,-0.0457437065468038,0.3331138441196104
m15_shock_up_0_5_1_0,1,not_applicable,AUDUSD,17267,-0.03703350181718194,-0.0520055637287678,0.005784556075409644,-6.402133773862558,0.4530607517229397,-0.4407977212094012,-0.0520055637287678,0.3386163484080327
m15_shock_up_0_5_1_0,1,not_applicable,CADJPY,17343,-0.027645047716331042,-0.0451046626477313,0.005356090458028056,-5.1614228573930925,0.46220377097387993,-0.41735219788282174,-0.0451046626477313,0.34540013365628286
m15_shock_up_0_5_1_0,1,not_applicable,CHFJPY,16726,-0.036991746770106866,-0.06143682450841455,0.005323068471590641,-6.949327623255799,0.45294750687552315,-0.4198558381803439,-0.06143682450841455,0.3223987681252839
m15_shock_up_0_5_1_0,1,not_applicable,EURAUD,16608,-0.03370494914339742,-0.0570163897622694,0.0057391687194201894,-5.872792871439145,0.4551421001926782,-0.43433043943514793,-0.0570163897622694,0.3338702025244942
m15_shock_up_0_5_1_0,1,not_applicable,EURGBP,15375,-0.05806572974526914,-0.0701299448738283,0.007074845066229508,-8.20735001285546,0.43752845528455286,-0.463925972057463,-0.0701299448738283,0.30901593536482314
m15_shock_up_0_5_1_0,1,not_applicable,EURJPY,16994,-0.029593509370491846,-0.05236996462325745,0.00537650298034421,-5.504230069002442,0.45586677650935625,-0.4196015519230501,-0.05236996462325745,0.33162257997015665
m15_shock_up_0_5_1_0,1,not_applicable,EURUSD,16017,-0.04019133074325693,-0.0608750092459074,0.0063612413851233465,-6.318158408082105,0.4487107448336143,-0.4505486927671766,-0.0608750092459074,0.3400809890048841
m15_shock_up_0_5_1_0,1,not_applicable,GBPAUD,16523,-0.047881078068200245,-0.0665754850458895,0.005664102156990588,-8.453427699764527,0.4483447315862737,-0.43919316764683514,-0.0665754850458895,0.3275225746417728
m15_shock_up_0_5_1_0,1,not_applicable,GBPJPY,17001,-0.03277190229404395,-0.0516256592430482,0.0056878021595548325,-5.761786604864771,0.4592671019351803,-0.420990644794375,-0.0516256592430482,0.3345498794265925
m15_shock_up_0_5_1_0,1,not_applicable,GBPUSD,15707,-0.037260074392810344,-0.0534788235276904,0.006585057994687861,-5.65827581516638,0.45680269943337365,-0.44345899867327904,-0.0534788235276904,0.33594419280270393
m15_shock_up_0_5_1_0,1,not_applicable,NZDUSD,17394,-0.04263553597753644,-0.05221135647702715,0.005639225515540788,-7.560530406177203,0.4565367368057951,-0.45112499699437403,-0.05221135647702715,0.34298404819666073
m15_shock_up_0_5_1_0,1,not_applicable,USDCAD,16445,-0.04292959166277904,-0.0409894844688727,0.006299366159113025,-6.814906544315515,0.4586804499847978,-0.4590733193370397,-0.0409894844688727,0.3525388727375667
m15_shock_up_0_5_1_0,1,not_applicable,USDCHF,16175,-0.03620740744481856,-0.049395934075381,0.006104431966574605,-5.931331144826521,0.4565687789799073,-0.4376994586337106,-0.049395934075381,0.3513653440850584
m15_shock_up_0_5_1_0,1,not_applicable,USDJPY,17297,-0.018623999854421425,-0.0442188497006799,0.0055462991305323195,-3.357914785355968,0.4608313580389663,-0.4034470524314319,-0.0442188497006799,0.3440877316136139
m15_shock_down_gt_2_0,2,not_applicable,AUDJPY,666,0.3768148500198658,0.21856632487994782,0.19278073387534905,1.9546291916468799,0.56006006006006,-0.8074542281246386,0.21856632487994782,0.9700000116880156
m15_shock_down_gt_2_0,2,not_applicable,AUDUSD,822,-0.027914187031686518,0.032248690155252197,0.07219839521677278,-0.38663168271088705,0.5048661800486618,-0.8965002753688894,0.032248690155252197,0.845258249637578
m15_shock_down_gt_2_0,2,not_applicable,CADJPY,686,0.35369189046149196,0.13155274627755814,0.13342664291646103,2.650834066798337,0.5422740524781341,-0.8035661295250274,0.13155274627755814,1.005818158765637
m15_shock_down_gt_2_0,2,not_applicable,CHFJPY,615,0.2646482795010996,0.1643446197971101,0.09352796236516443,2.8296166494873933,0.5414634146341464,-0.7025810943141546,0.1643446197971101,1.0464001190050158
m15_shock_down_gt_2_0,2,not_applicable,EURAUD,597,0.18560975997510243,0.0902243504084239,0.10296934295614911,1.8025730246151699,0.52428810720268,-0.8205616087098545,0.0902243504084239,1.048666924001779
m15_shock_down_gt_2_0,2,not_applicable,EURGBP,818,0.13253899580765693,0.1286019762822603,0.07188014671675563,1.8438887768263474,0.5317848410757946,-0.8181919829172991,0.1286019762822603,1.0147027940020552
m15_shock_down_gt_2_0,2,not_applicable,EURJPY,750,0.18964567240427496,0.0623151751185702,0.21605812422349974,0.87775302634812,0.5173333333333333,-0.9632337426062125,0.0623151751185702,0.9133114581515178
m15_shock_down_gt_2_0,2,not_applicable,EURUSD,925,-0.049681972725995574,0.0294161383378037,0.06182327053377989,-0.8036128192029185,0.5113513513513513,-0.9132728695440678,0.0294161383378037,0.9386221601571676
m15_shock_down_gt_2_0,2,not_applicable,GBPAUD,613,0.25097586856110143,0.1012203322480332,0.09880869543605413,2.5400180364037404,0.5464926590538336,-0.6992114682610203,0.1012203322480332,0.9971835262666742
m15_shock_down_gt_2_0,2,not_applicable,GBPJPY,722,0.12197851282355444,0.09130544247172184,0.07643864463327046,1.5957702207930362,0.5263157894736842,-0.8059180774017087,0.09130544247172184,0.8355663772710509
m15_shock_down_gt_2_0,2,not_applicable,GBPUSD,969,0.5061815343382857,0.1523293559588112,0.4079866592684803,1.2406815831818343,0.543859649122807,-0.8326887026321738,0.1523293559588112,1.0029231459685906
m15_shock_down_gt_2_0,2,not_applicable,NZDUSD,710,0.25147813351754356,0.126042850811102,0.08657439060648413,2.9047635421497118,0.5408450704225352,-0.7903973574045858,0.126042850811102,0.9720914623843893
m15_shock_down_gt_2_0,2,not_applicable,USDCAD,806,0.130306533930727,0.16224754863551016,0.07170841917373197,1.8171720340818855,0.5409429280397022,-0.8492725345554147,0.16224754863551016,0.9840922376530474
m15_shock_down_gt_2_0,2,not_applicable,USDCHF,982,0.1748815326717508,0.203291203250705,0.06967603345705842,2.5099237714146128,0.5590631364562119,-0.7638525525925881,0.203291203250705,1.113874515148415
m15_shock_down_gt_2_0,2,not_applicable,USDJPY,831,0.1733415319974907,0.0718580792044817,0.09711999335315823,1.7848182028510593,0.5234657039711191,-0.8624738579462377,0.0718580792044817,0.8868532871824222
ote_up,4,not_applicable,AUDJPY,7,5.643702310264039,1.156363428554158,3.709404495766079,1.5214577748815936,0.5714285714285714,-0.08600221059101795,1.156363428554158,7.7221502011704946
ote_up,4,not_applicable,AUDUSD,10,1.5269807182524664,1.433023835016553,2.3100721402461177,0.6610099709222848,0.7,0.0038887921813924586,1.433023835016553,2.366998071131556
ote_up,4,not_applicable,CADJPY,6,7.3033635163287345,5.262470655951565,3.0706887662797704,2.378412164895817,1.0,2.9337789281165008,5.262470655951565,7.700204648705069
ote_up,4,not_applicable,CHFJPY,8,-2.0596216851684943,0.815535777382215,4.165406052131729,-0.4944588017090056,0.625,-0.37506996517854774,0.815535777382215,2.0161695168227
ote_up,4,not_applicable,EURAUD,20,0.44765766587341604,-0.9188414999372605,1.7867502478415143,0.2505429432088841,0.5,-3.769447686438464,-0.9188414999372606,6.475298245198888
ote_up,4,not_applicable,EURGBP,6,3.7930139319968497,3.4999859306880787,2.732672095612952,1.3880238094011266,0.5,-0.260231414639726,3.4999859306880787,8.809998561906177
ote_up,4,not_applicable,EURJPY,4,5.3876819431960365,4.45719019256508,4.682230622665364,1.1506656500676793,0.75,-0.8153870126353746,4.45719019256508,10.660259148396491
ote_up,4,not_applicable,EURUSD,4,1.7203600755381494,-1.920342474646507,5.702932310660809,0.301662369781627,0.5,-6.177077064376317,-1.9203424746465072,5.977094665267959
ote_up,4,not_applicable,GBPAUD,6,7.745685912120212,3.446348215664425,4.103418664581666,1.8876177512610373,0.8333333333333334,1.0158824043208974,3.446348215664425,11.8311704004261
ote_up,4,not_applicable,GBPJPY,3,5.735352108851109,7.867022541052509,2.2552735959356,2.543084847526803,1.0,4.547022868398055,7.867022541052509,7.9895165654048625
ote_up,4,not_applicable,GBPUSD,6,3.729045363716017,-0.0026223438709692404,4.709166290627492,0.7918695441139594,0.5,-1.243087322874362,-0.0026223438709692126,5.70059055148085
ote_up,4,not_applicable,NZDUSD,7,0.26942285669014465,0.3274827993649723,0.6131727009030264,0.4393914737126466,0.5714285714285714,-0.9425902822344695,0.3274827993649723,1.3799908951679598
ote_up,4,not_applicable,USDCAD,2,-0.5396340880172092,-0.5396340880172092,0.5601137055396936,-0.9634366784459392,0.5,-0.8196909407870561,-0.5396340880172092,-0.2595772352473624
ote_up,4,not_applicable,USDCHF,5,1.990652814910923,-0.7417584560836218,4.693405355253552,0.4241382672567778,0.2,-2.92065564525991,-0.7417584560836218,-0.093180534925356
ote_up,4,not_applicable,USDJPY,4,1.7175805245015627,1.6173102608111325,2.1116610731686225,0.8133788827788884,0.75,-0.014119807687605679,1.6173102608111325,3.349010593000301
fvg_up_h1_up,2,not_applicable,AUDJPY,5932,0.00252856171210724,-0.027402208857011348,0.013310203974511606,0.1899716726317127,0.4822993931220499,-0.5555891457063685,-0.027402208857011348,0.5086267261909287
fvg_up_h1_up,2,not_applicable,AUDUSD,6187,-0.020588838379348696,-0.042818110048966,0.013764043004305348,-1.4958423460976238,0.4724422175529336,-0.5964561024489582,-0.042818110048966,0.5256623279890924
fvg_up_h1_up,2,not_applicable,CADJPY,6053,0.00391808221228994,-0.0272260127127887,0.013722420190387802,0.28552413917731906,0.4840574921526516,-0.5428214357465204,-0.0272260127127887,0.524549531378726
fvg_up_h1_up,2,not_applicable,CHFJPY,5410,0.006297398922077605,-0.036966645260176845,0.014580370002386427,0.43190940429130986,0.47597042513863214,-0.5581947601911361,-0.036966645260176845,0.4975595779217585
fvg_up_h1_up,2,not_applicable,EURAUD,5417,0.0305787974233475,-0.0299676379370168,0.014843192640706996,2.060122654440669,0.4807088794535721,-0.5497932494954914,-0.0299676379370168,0.5347876806519786
fvg_up_h1_up,2,not_applicable,EURGBP,5279,-0.00018565029821132406,-0.0565377202121651,0.01580812755422713,-0.011743977746540938,0.4627770411062701,-0.5761385717893899,-0.0565377202121651,0.5153006623039669
fvg_up_h1_up,2,not_applicable,EURJPY,6128,0.0013051565340193778,-0.06222086350257125,0.014837261214863447,0.08796478778117876,0.4637728459530026,-0.569026781659037,-0.06222086350257125,0.48951321159494415
fvg_up_h1_up,2,not_applicable,EURUSD,5914,-0.03159066329589699,-0.06773146078956299,0.015522688328187803,-2.035128363592226,0.46060196144741294,-0.61630345687511,-0.06773146078956299,0.4815861979635066
fvg_up_h1_up,2,not_applicable,GBPAUD,5602,-0.003879563251569276,-0.04029432981657585,0.01504667742441311,-0.2578352111991659,0.4748304177079614,-0.557640883755256,-0.04029432981657585,0.47866861865023913
fvg_up_h1_up,2,not_applicable,GBPJPY,6065,0.0208376674274237,-0.05035134576847,0.015435948008343007,1.3499441314625515,0.47040395713107996,-0.5496375181671809,-0.05035134576847,0.4839702068399012
fvg_up_h1_up,2,not_applicable,GBPUSD,6051,-0.001959764885486077,-0.0564457547751137,0.01634371910952409,-0.11990935920723511,0.4665344571145265,-0.5995024842119674,-0.0564457547751137,0.4896338493985508
fvg_up_h1_up,2,not_applicable,NZDUSD,6397,-0.03170347672889394,-0.0506461752414139,0.014346583979674572,-2.2098275640953715,0.4667813037361263,-0.6108878698633933,-0.0506461752414139,0.5123011523542412
fvg_up_h1_up,2,not_applicable,USDCAD,7016,0.008256233473712953,-0.0277922931641446,0.013023943852068466,0.6339272932600747,0.4811858608893957,-0.5763978988724917,-0.0277922931641446,0.553467184490249
fvg_up_h1_up,2,not_applicable,USDCHF,6736,-0.04442991209072884,-0.06616853890890034,0.013789437524882011,-3.2220249745907608,0.458729216152019,-0.6080908365590089,-0.06616853890890034,0.48960417931716804
fvg_up_h1_up,2,not_applicable,USDJPY,6870,0.020188988351434296,-0.0541762112948279,0.014298021319057958,1.4120127464437486,0.4708879184861718,-0.5457001969299555,-0.0541762112948279,0.504187999532117
asia_sweep_low,2,not_applicable,AUDJPY,4153,-0.0386597117754366,-0.0244778269138488,0.018419451023574018,-2.0988525513577043,0.4818203708162774,-0.5912348864653829,-0.0244778269138488,0.5300478370377487
asia_sweep_low,2,not_applicable,AUDUSD,3735,-0.04707099742906527,-0.0206704451811815,0.0209994467946315,-2.2415351170631292,0.48701472556894243,-0.6027758057149497,-0.0206704451811815,0.5581881295086206
asia_sweep_low,2,not_applicable,CADJPY,4649,-0.020643201429998804,-0.0103193596760077,0.019789240837048878,-1.0431527717501505,0.4919337491933749,-0.603593326928825,-0.0103193596760077,0.5714988589027833
asia_sweep_low,2,not_applicable,CHFJPY,4808,-0.04593905098676585,-0.04436947896297605,0.01745054886523683,-2.6325275692778267,0.4762895174708819,-0.5929918526032776,-0.04436947896297605,0.5046448655435873
asia_sweep_low,2,not_applicable,EURAUD,9488,-0.0067035842803431795,-0.03994090020269945,0.013099528177129094,-0.5117424222993918,0.4778667790893761,-0.5544644735082603,-0.03994090020269945,0.5129880440843275
asia_sweep_low,2,not_applicable,EURGBP,4597,-0.04197863533962865,-0.0352099497564002,0.020847261381814308,-2.013628292503104,0.47248205351316075,-0.6323691014651724,-0.0352099497564002,0.5423238748700838
asia_sweep_low,2,not_applicable,EURJPY,4278,-0.027000882335332554,-0.00638190711011285,0.01730550976210446,-1.5602477307232512,0.4950911640953717,-0.5948085704256512,-0.00638190711011285,0.5551973033511091
asia_sweep_low,2,not_applicable,EURUSD,4483,-0.040679215144362645,-0.0323497099290116,0.021018164497133684,-1.9354313812659618,0.47802810617889807,-0.6398431875108378,-0.0323497099290116,0.5595655446519044
asia_sweep_low,2,not_applicable,GBPAUD,4520,-0.01800564611451908,-0.00574555511133595,0.01826942235262917,-0.985561873111323,0.49535398230088495,-0.597589682545931,-0.00574555511133595,0.5484021701479087
asia_sweep_low,2,not_applicable,GBPJPY,4504,-0.007521633632786868,-0.022733741580105403,0.018331104313729807,-0.41032081341402016,0.48623445825932504,-0.5604798708863059,-0.022733741580105403,0.5467308359830033
asia_sweep_low,2,not_applicable,GBPUSD,4745,-0.052050849267236875,-0.0424892486585452,0.022727639558316002,-2.29020040262789,0.47650158061116965,-0.6600450460888291,-0.0424892486585452,0.5733078073395564
asia_sweep_low,2,not_applicable,NZDUSD,4316,-0.05968994675278648,-0.02692896130614295,0.022764613404430714,-2.622049656295456,0.4807692307692308,-0.6125894638539928,-0.02692896130614295,0.5611858120299328
asia_sweep_low,2,not_applicable,USDCAD,4972,-0.020429397880392594,-0.021004330952134852,0.018878639877436543,-1.0821435237402612,0.48592115848753015,-0.6529828868030578,-0.021004330952134852,0.6381065826925232
asia_sweep_low,2,not_applicable,USDCHF,4770,0.008874715256902529,-0.00317694405525805,0.019373756701046945,0.45807921477732527,0.49224318658280924,-0.6174281124145675,-0.00317694405525805,0.6102211378755276
asia_sweep_low,2,not_applicable,USDJPY,3848,-0.007860139986318985,0.0,0.02152525637975235,-0.36515894852302877,0.494022869022869,-0.5805166822941474,0.0,0.5949812122942967
fvg_down,1,not_applicable,AUDJPY,11216,0.008467371864876661,0.0468291343266827,0.007682290073739175,1.1021937187481605,0.4600570613409415,-0.37249341950223874,0.0468291343266827,0.4368749002692587
fvg_down,1,not_applicable,AUDUSD,12587,0.008408076394628273,0.0322291550015609,0.006901595024794742,1.2182801750061154,0.4654008103598951,-0.3659430038883844,0.0322291550015609,0.4182112668579522
fvg_down,1,not_applicable,CADJPY,11520,0.018295781346022878,0.052560949015272695,0.0073860669347685405,2.477066821571692,0.453125,-0.37042076195364115,0.052560949015272695,0.4413564167413624
fvg_down,1,not_applicable,CHFJPY,10867,0.04705884960046162,0.0587852921047121,0.021140321336120108,2.2260233821544335,0.4502622618938069,-0.34450719501383953,0.0587852921047121,0.42476555080348855
fvg_down,1,not_applicable,EURAUD,22520,0.024032374129774204,0.04349702780952275,0.004766165951335914,5.042286478304043,0.461101243339254,-0.3390429104028633,0.04349702780952275,0.41450836062155183
fvg_down,1,not_applicable,EURGBP,10579,0.023670529158330053,0.0313552984774381,0.007835403429021521,3.0209713351397927,0.4659230551091786,-0.3406479006681788,0.0313552984774381,0.4056333319698364
fvg_down,1,not_applicable,EURJPY,11381,0.012634135189350972,0.0586238709301804,0.007277374662236561,1.7360842028529164,0.45259643265090943,-0.3641056771610825,0.0586238709301804,0.440779211972066
fvg_down,1,not_applicable,EURUSD,12268,0.02354734325635634,0.04904460252399575,0.006940520031123822,3.3927347159523307,0.44799478317574176,-0.3339058554211757,0.04904460252399575,0.41452649167470035
fvg_down,1,not_applicable,GBPAUD,11103,0.026217004804761548,0.0367546763631474,0.0070414762908344915,3.723225602404826,0.46906241556336126,-0.3449615146350864,0.0367546763631474,0.4080132765977421
fvg_down,1,not_applicable,GBPJPY,11177,0.010636890203728707,0.0585666017798259,0.007364964111471469,1.4442555378051298,0.45029972264471685,-0.3540252819103588,0.0585666017798259,0.4359159307867112
fvg_down,1,not_applicable,GBPUSD,12226,0.015919787728914038,0.032394656859160945,0.006991217178565129,2.2771124572876453,0.4663013250449861,-0.3517895868184726,0.032394656859160945,0.41776636447068133
fvg_down,1,not_applicable,NZDUSD,12948,0.026119310808569607,0.0462831749436442,0.006649985501597026,3.927724474331099,0.4586036453506333,-0.3607934024374382,0.0462831749436442,0.44175354870777284
fvg_down,1,not_applicable,USDCAD,12836,0.014588018315241069,0.02208788839844985,0.0073261382220105855,1.9912289221370345,0.4707073854783422,-0.36788916928770515,0.02208788839844985,0.43093995001707686
fvg_down,1,not_applicable,USDCHF,12186,0.024926695294741175,0.045079410837193856,0.007398270032627641,3.3692600006231412,0.45396356474643035,-0.33529603017239956,0.045079410837193856,0.42619569716016625
fvg_down,1,not_applicable,USDJPY,12194,0.011416325609646552,0.06463817549395495,0.007645745838556157,1.4931604909067238,0.4453829752337215,-0.3536760120752085,0.06463817549395495,0.45074055757374026
